City,State,Latitude,Longitude
Walnut Grove,MO,37.411,-93.548
Berlin Heights,OH,41.323,-82.488
Felicity,OH,38.839,-84.098
Langdon,NH,43.177,-72.387
Ohio City,OH,40.77,-84.616
Olin,IA,41.997,-91.141
Rushville,NY,42.761,-77.227
Sullivan,WI,43.012,-88.595
Taconite,MN,47.33,-93.361
Abbot,ME,45.194,-69.475
Cleveland,MO,38.678,-94.6
East Ellijay,GA,34.679,-84.472
Misenheimer,NC,35.477,-80.286
Alexandria,SD,43.654,-97.78
Baileyton,AL,34.261,-86.609
Brooklyn,IL,38.654,-90.168
Firth,NE,40.534,-96.606
Hayden Lake,ID,47.764,-116.756
Hershey,NE,41.16,-101
Sandy Lake,PA,41.35,-80.084
Sherman,NY,42.159,-79.594
Fairfax,MO,40.34,-95.392
Friendship,WI,43.972,-89.82
Golden,IL,40.11,-91.019
Hatley,WI,44.886,-89.337
Micanopy,FL,29.506,-82.28
Peru,NE,40.479,-95.731
Scranton,SC,33.917,-79.744
Alda,NE,40.87,-98.47
Antonito,CO,37.077,-106.01
Big Run,PA,40.971,-78.877
Camp Douglas,WI,43.92,-90.27
Central Valley,UT,38.704,-112.1
Coffeen,IL,39.088,-89.39
Monroe,OR,44.317,-123.299
Mound City,KS,38.14,-94.821
Oldenburg,IN,39.339,-85.205
Simonton,TX,29.677,-96.009
South New Castle,PA,40.975,-80.346
Sugar Hill,NH,44.214,-71.799
Weiner,AR,35.62,-90.905
Butler,KY,38.787,-84.371
Green Mountain Falls,CO,38.935,-105.02
Loretto,MN,45.055,-93.635
Muir,MI,42.997,-84.935
Mullan,ID,47.469,-115.796
Panton,VT,44.137,-73.337
Port Vincent,LA,30.336,-90.844
Potosi,WI,42.686,-90.707
Sandy Creek,NY,43.643,-76.086
Grafton,VT,43.185,-72.619
Pineville,WV,37.583,-81.536
Savoy,MA,42.594,-73.018
Tuxedo Park,NY,41.197,-74.21
Elberfeld,IN,38.162,-87.448
Lott,TX,31.206,-97.034
Canon,GA,34.342,-83.112
Flovilla,GA,33.252,-83.903
Lone Oak,TX,32.996,-95.941
Picture Rocks,PA,41.278,-76.706
Point Blank,TX,30.748,-95.214
Coleman,FL,28.801,-82.07
Ferrelview,MO,39.314,-94.665
Greendale,MO,38.694,-90.312
Holcomb,MO,36.401,-90.025
Pe Ell,WA,46.571,-123.298
Yates City,IL,40.778,-90.014
Clarkson,NE,41.723,-97.122
Clear Lake,MN,45.45,-94.002
Eustis,ME,45.181,-70.492
New Florence,MO,38.908,-91.455
Plymouth,VT,43.522,-72.718
Sandy Hook,KY,38.093,-83.123
Ty Ty,GA,31.472,-83.65
Westover Hills,TX,32.744,-97.412
Woodmere,OH,41.46,-81.48
Barnegat Light,NJ,39.752,-74.111
Brownsboro Farm,KY,38.304,-85.594
Dexter,IA,41.515,-94.228
Gambell,AK,63.777,-171.726
Imboden,AR,36.202,-91.181
Iron Mountain Lake,MO,37.687,-90.617
Parks,LA,30.218,-91.828
St Charles,IA,41.288,-93.807
Surfside Beach,TX,28.952,-95.285
Bloomsdale,MO,38.015,-90.222
Clayton,IL,40.031,-90.958
Croghan,NY,43.895,-75.391
Kilmichael,MS,33.439,-89.567
Patterson Heights,PA,40.739,-80.326
Walkerville,MT,46.037,-112.54
Crenshaw,MS,34.505,-90.195
Isola,MS,33.263,-90.592
Loyall,KY,36.855,-83.351
Morgan,VT,44.898,-71.963
Ozawkie,KS,39.236,-95.465
Portal,GA,32.54,-81.93
Wade,NC,35.163,-78.737
Waverly Hall,GA,32.683,-84.728
Yatesville,PA,41.304,-75.782
Ashmore,IL,39.531,-88.02
Heidelberg,MS,31.89,-88.988
Livingston,WI,42.9,-90.434
Maplesville,AL,32.788,-86.877
McBain,MI,44.196,-85.215
Moravia,IA,40.892,-92.82
Reardan,WA,47.67,-117.879
Stanwood,IA,41.893,-91.149
Wickes,AR,34.298,-94.328
Bevier,MO,39.75,-92.565
Fonda,IA,42.582,-94.846
Lawtey,FL,30.047,-82.072
Rosedale,IN,39.622,-87.282
Sandersville,MS,31.788,-89.036
Utica,MS,32.107,-90.622
Bartelso,IL,38.537,-89.468
Derby Center,VT,44.955,-72.136
Dove Creek,CO,37.767,-108.906
Lagrange,ME,45.165,-68.806
Lakewood Village,TX,33.136,-96.976
Medora,IN,38.825,-86.172
Tickfaw,LA,30.577,-90.487
Cisne,IL,38.514,-88.437
Colman,SD,43.983,-96.815
Dumont,IA,42.752,-92.974
East Bend,NC,36.217,-80.509
Goldfield,IA,42.736,-93.918
Marble Cliff,OH,39.986,-83.061
Millville,OH,39.392,-84.653
Norborne,MO,39.302,-93.676
Polk,PA,41.369,-79.931
Seymour,IA,40.682,-93.122
Stebbins,AK,63.435,-162.278
Taylortown,NC,35.215,-79.491
Warsaw,OH,40.336,-82.001
Brownsdale,MN,43.74,-92.868
Noble,IL,38.698,-88.222
Plainfield,MA,42.518,-72.922
Dufur,OR,45.453,-121.129
Dunseith,ND,48.813,-100.062
Echo,OR,45.743,-119.192
Hebron,NH,43.697,-71.791
Holland,VT,44.97,-71.983
Roff,OK,34.629,-96.841
Shickshinny,PA,41.154,-76.151
Thayer,IL,39.54,-89.758
Canistota,SD,43.598,-97.293
Copenhagen,NY,43.893,-75.673
Elnora,IN,38.876,-87.085
Maple Hill,KS,39.085,-96.028
North Troy,VT,44.996,-72.404
Pelion,SC,33.785,-81.26
Saluda,NC,35.238,-82.347
Thompsontown,PA,40.566,-77.236
Toledo,WA,46.441,-122.85
Wagener,SC,33.653,-81.364
Woonsocket,SD,44.054,-98.272
Bluford,IL,38.326,-88.736
Casco,WI,44.555,-87.62
Colbert,GA,34.037,-83.213
Gibson,GA,33.232,-82.598
Golconda,IL,37.362,-88.487
Green Valley,IL,40.407,-89.644
Morley,MO,37.043,-89.612
Sankertown,PA,40.471,-78.592
Bauxite,AR,34.56,-92.5
Center City,MN,45.394,-92.814
Cokeburg,PA,40.1,-80.066
Greensburg,LA,30.83,-90.67
Kuttawa,KY,37.06,-88.114
Liberal,MO,37.559,-94.515
Nelson,NH,42.994,-72.147
Ottertail,MN,46.42,-95.567
Poplar,WI,46.582,-91.782
Silverton,TX,34.471,-101.304
Sutherland,IA,42.973,-95.495
Timberlake,OH,41.666,-81.443
Vader,WA,46.405,-122.957
Winton,NC,36.389,-76.935
Arlington,OR,45.72,-120.195
Crescent,IA,41.371,-95.855
Cuba,NM,36.012,-106.97
Hooversville,PA,40.15,-78.913
Mendon,OH,40.673,-84.518
St Libory,IL,38.363,-89.712
Wainwright,AK,70.647,-160.002
Wauzeka,WI,43.086,-90.899
Creston,IL,41.934,-88.974
Fallston,NC,35.429,-81.502
Great Bend,PA,41.973,-75.745
Whitakers,NC,36.106,-77.713
Brooten,MN,45.5,-95.116
Grafton,IL,38.976,-90.426
Remington,VA,38.535,-77.808
Tidioute,PA,41.686,-79.392
Babbie,AL,31.302,-86.319
Bardwell,TX,32.267,-96.696
Carlisle,IN,38.961,-87.401
Gordonville,MO,37.311,-89.674
Howe,OK,34.949,-94.64
Lyons,IN,38.988,-87.081
Wayne,OK,34.917,-97.317
Adams,TN,36.582,-87.063
Cole,OK,35.099,-97.563
Conneaut Lake,PA,41.602,-80.31
Grove City,MN,45.148,-94.682
Juliaetta,ID,46.575,-116.708
Mangham,LA,32.309,-91.78
Milnor,ND,46.261,-97.457
Nelsonville,NY,41.43,-73.95
Ridgeway,WI,42.999,-89.993
Crossville,IL,38.162,-88.064
Marion,LA,32.898,-92.24
Parkway Village,KY,38.211,-85.738
Savanna,OK,34.837,-95.834
War,WV,37.307,-81.678
Weston,VT,43.332,-72.808
Winona,TX,32.493,-95.177
Alhambra,IL,38.887,-89.737
Bennington,KS,39.033,-97.593
Beverly,WV,38.845,-79.871
Hopkinton,IA,42.343,-91.249
Melrose,NM,34.429,-103.629
Montgomery,LA,31.667,-92.887
Mountain City,TX,30.039,-97.892
Pavo,GA,30.959,-83.739
Port Austin,MI,44.043,-82.995
Silverton,CO,37.811,-107.665
Southport,ME,43.817,-69.664
Welch,OK,36.874,-95.095
Annetta South,TX,32.673,-97.617
Calumet,MI,47.248,-88.453
Hermitage,MO,37.945,-93.329
Mountain Village,AK,62.094,-163.715
Pennville,IN,40.492,-85.147
Stockton,UT,40.45,-112.369
West Fairlee,VT,43.941,-72.227
Agency,IA,40.997,-92.307
Barnum,MN,46.505,-92.689
Cove,OR,45.296,-117.81
Frost,TX,32.079,-96.809
Leawood,MO,37.034,-94.496
New Chapel Hill,TX,32.299,-95.169
Doon,IA,43.279,-96.232
Duck Hill,MS,33.632,-89.715
Hamilton,VA,39.135,-77.664
Holland,IN,38.246,-87.038
Sabin,MN,46.779,-96.654
Shiloh,OH,40.969,-82.602
Arcadia,MO,37.586,-90.629
Bluffs,IL,39.749,-90.535
Fort White,FL,29.922,-82.714
Golinda,TX,31.362,-97.074
Holiday Hills,IL,42.297,-88.228
Paauilo,HI,20.035,-155.374
Mead,NE,41.224,-96.487
Millington,IL,41.561,-88.604
Oak Grove,TX,32.532,-96.318
Pleasant Hill,LA,31.815,-93.516
Woodlawn,IL,38.328,-89.035
Blairsville,GA,34.876,-83.955
Hendricks,MN,44.509,-96.426
McRae,AR,35.114,-91.826
Minto,ND,48.292,-97.373
Wright City,OK,34.065,-95.006
Cedar Bluffs,NE,41.397,-96.61
Chaumont,NY,44.068,-76.133
Grand Mound,IA,41.823,-90.65
Hopkins,MI,42.625,-85.763
Kenefick,TX,30.103,-94.842
Pilot Station,AK,61.947,-162.878
Reece City,AL,34.077,-86.034
Riceboro,GA,31.724,-81.442
Wagram,NC,34.889,-79.365
Clarkton,NC,34.489,-78.656
Eastover,SC,33.878,-80.695
Emlenton,PA,41.18,-79.709
Hinckley,UT,39.333,-112.673
Ingleside on the Bay,TX,27.83,-97.221
La Crosse,VA,36.701,-78.094
Menno,SD,43.239,-97.578
Park City,KY,37.093,-86.048
Port Deposit,MD,39.611,-76.098
St Paul,KS,37.518,-95.175
Ashley,ND,46.035,-99.374
Friendship,TN,35.907,-89.241
Hill City,MN,46.981,-93.594
Lowry City,MO,38.14,-93.727
Milan,GA,32.019,-83.063
New Boston,IL,41.17,-91
St Lucie Village,FL,27.497,-80.342
Suttons Bay,MI,44.98,-85.651
Trafford,AL,33.819,-86.747
Wyalusing,PA,41.673,-76.261
Fairmount,IL,40.046,-87.829
Niantic,IL,39.854,-89.165
Noonday,TX,32.243,-95.396
Beemer,NE,41.93,-96.809
Dodge,NE,41.722,-96.88
Norwalk,WI,43.834,-90.627
Oxford,MD,38.685,-76.171
Thomas,WV,39.145,-79.495
Vici,OK,36.149,-99.299
Columbia,NC,35.924,-76.24
Dorchester,NE,40.647,-97.115
Franklin,IL,39.621,-90.048
Jackson,ME,44.61,-69.146
Jasper,MN,43.85,-96.399
Lynn,AL,34.058,-87.549
Marble,MN,47.328,-93.296
North Middletown,KY,38.143,-84.11
Selby,SD,45.506,-100.033
Monson,ME,45.289,-69.503
Notus,ID,43.727,-116.8
Silver Cliff,CO,38.129,-105.397
Sulphur Rock,AR,35.752,-91.5
Ursa,IL,40.074,-91.373
Bay View,OH,41.469,-82.824
Beasley,TX,29.494,-95.915
Clio,SC,34.579,-79.546
Winterstown,PA,39.841,-76.617
Aurora,NY,42.752,-76.698
Moulton,IA,40.685,-92.677
New London,NC,35.435,-80.22
Overton,NE,40.741,-99.537
Philadelphia,TN,35.679,-84.4
Randall,MN,46.089,-94.501
What Cheer,IA,41.4,-92.357
Kellogg,IA,41.718,-92.907
Langley,OK,36.466,-95.046
McIntosh,MN,47.637,-95.887
Tioga,PA,41.905,-77.131
Walden,CO,40.732,-106.281
Big Sandy,MT,48.179,-110.114
Boyd,WI,44.953,-91.04
Forest Hill,LA,31.051,-92.525
Hillman,MI,45.064,-83.896
McClellanville,SC,33.087,-79.468
Palmyra,IL,39.434,-89.996
Twin Oaks,MO,38.566,-90.501
Adams,NE,40.459,-96.507
Swink,CO,38.014,-103.628
Evansville,MN,46.006,-95.688
Manzanita,OR,45.717,-123.935
North Freedom,WI,43.458,-89.854
Point Comfort,TX,28.664,-96.555
Thurston,OH,39.843,-82.545
Tusayan,AZ,35.962,-112.143
Zavalla,TX,31.158,-94.419
Bedford Park,IL,41.767,-87.796
East Vandergrift,PA,40.597,-79.563
Garden City,UT,41.937,-111.412
Green City,MO,40.265,-92.962
Happy,TX,34.742,-101.857
Heron Lake,MN,43.798,-95.321
Lyons,OH,41.7,-84.072
Newton,GA,31.317,-84.339
Porum,OK,35.357,-95.264
Butterfield,MN,43.958,-94.794
Edgerton,MO,39.502,-94.629
Elk Horn,IA,41.593,-95.062
Frenchburg,KY,37.953,-83.623
Meadow,TX,33.338,-102.206
Mount Victory,OH,40.534,-83.52
Nortonville,KS,39.415,-95.33
Simla,CO,39.141,-104.082
Brighton,IA,41.174,-91.821
Bucoda,WA,46.797,-122.867
Cascade,MT,47.271,-111.703
Clarks Hill,IN,40.247,-86.724
Davis,WV,39.127,-79.463
Hamler,OH,41.228,-84.036
Lidgerwood,ND,46.074,-97.145
Minden,IA,41.468,-95.541
Scammon Bay,AK,61.843,-165.583
Sherman,MS,34.361,-88.839
Somerville,ME,44.292,-69.481
Stanford,IL,40.432,-89.221
Beverly Shores,IN,41.691,-86.979
Hay Springs,NE,42.683,-102.69
Keystone,IA,42,-92.198
Marquette,KS,38.555,-97.834
Morse,LA,30.122,-92.498
Riverlea,OH,40.08,-83.025
St John,WA,47.091,-117.588
St Marys,AK,62.065,-163.249
Ulysses,PA,41.903,-77.755
Brownsville,WI,43.615,-88.495
Orderville,UT,37.253,-112.657
Rosalia,WA,47.236,-117.376
San Luis,CO,37.202,-105.422
Briar Creek,PA,41.049,-76.284
Hopkins Park,IL,41.073,-87.606
Ladonia,TX,33.428,-95.948
Robbinsville,NC,35.323,-83.805
Glenview,KY,38.301,-85.651
Innsbrook,MO,38.762,-91.054
Kress,TX,34.366,-101.748
Mattawamkeag,ME,45.547,-68.305
Plum City,WI,44.636,-92.192
Wausaukee,WI,45.378,-87.955
Whitesburg,GA,33.492,-84.914
Andover,NJ,40.986,-74.744
Balaton,MN,44.233,-95.871
Bettsville,OH,41.244,-83.234
Caddo Valley,AR,34.181,-93.085
Garland,NC,34.786,-78.395
Greenwood,NE,40.962,-96.443
High Shoals,NC,35.391,-81.203
Interlaken,NY,42.618,-76.725
Kevil,KY,37.085,-88.885
Kiowa,OK,34.722,-95.902
Oak City,UT,39.377,-112.34
Valparaiso,NE,41.08,-96.834
Danforth,IL,40.822,-87.978
Earlsboro,OK,35.329,-96.804
Hartville,MO,37.25,-92.513
Lockesburg,AR,33.973,-94.18
Metamora,MI,42.945,-83.293
Nunapitchuk,AK,60.88,-162.46
Town of Pines,IN,41.688,-86.952
Worthington,PA,40.838,-79.635
Camden,IN,40.61,-86.538
Dudley,GA,32.533,-83.084
Garfield,AR,36.456,-93.976
Hoyt,KS,39.249,-95.708
North Brentwood,MD,38.945,-76.951
Pateros,WA,48.056,-119.9
Peck,MI,43.259,-82.817
Smithville,GA,31.901,-84.255
Starks,ME,44.74,-69.966
Arnold,NE,41.423,-100.194
Asharoken,NY,40.939,-73.385
Corn,OK,35.379,-98.782
Fairmont,NE,40.633,-97.588
Stephen,MN,48.452,-96.877
Unionville,NY,41.301,-74.562
Wausa,NE,42.498,-97.539
Circle,MT,47.418,-105.587
Green Isle,MN,44.683,-94.004
Neosho,WI,43.307,-88.521
Ridgeley,WV,39.641,-78.773
Roby,TX,32.746,-100.379
Sand Rock,AL,34.23,-85.772
Black Rock,AR,36.106,-91.107
Cherokee,KS,37.345,-94.822
Franklin,AL,32.453,-85.809
Glen Osborne,PA,40.531,-80.169
Ireton,IA,42.975,-96.322
Milton,KY,38.714,-85.376
New Underwood,SD,44.099,-102.836
Davis,IL,42.422,-89.416
Dillonvale,OH,40.199,-80.775
Eva,AL,34.328,-86.764
Fairfield,WA,47.385,-117.175
Lake Preston,SD,44.362,-97.376
Lorain,PA,40.296,-78.896
Lucas,OH,40.704,-82.424
Center,ND,47.115,-101.298
Lecompton,KS,39.026,-95.395
Polkville,MS,32.191,-89.696
Yankeetown,FL,29.032,-82.763
Bonanza,AR,35.232,-94.416
Danforth,ME,45.629,-67.846
Early,IA,42.461,-95.152
Wilton,AL,33.082,-86.88
Avon,SD,43.005,-98.059
Clermont,IA,43,-91.652
Holland,AR,35.166,-92.278
Oneida Castle,NY,43.081,-75.633
Edgeley,ND,46.362,-98.712
Harrah,WA,46.407,-120.542
Hudson,IN,41.532,-85.084
Kirtland,NM,36.743,-108.36
Lyman,NH,44.258,-71.948
Mountain Pine,AR,34.57,-93.171
Newton Grove,NC,35.251,-78.354
Nucla,CO,38.267,-108.549
Simpson,LA,31.256,-93.018
Wheatland,PA,41.197,-80.496
Bayfield,WI,46.816,-90.826
Clayton,LA,31.722,-91.535
Laurel Hill,FL,30.961,-86.458
Newark,VT,44.708,-71.925
Newell,SD,44.717,-103.418
St Florian,AL,34.867,-87.624
West Point,AL,34.239,-86.964
Whitsett,NC,36.082,-79.575
Alden,MN,43.668,-93.572
Cankton,LA,30.346,-92.113
Courtland,AL,34.67,-87.328
Hammondsport,NY,42.409,-77.223
Islesboro,ME,44.361,-68.892
Lewis Run,PA,41.867,-78.654
Mackinac Island,MI,45.856,-84.621
Maury City,TN,35.814,-89.224
Mountain Park,GA,34.083,-84.414
Paoli,OK,34.826,-97.263
Ridgecrest,LA,31.602,-91.53
Bismarck,IL,40.259,-87.611
Jamestown,PA,41.484,-80.437
Pinckard,AL,31.319,-85.536
Richfield,NC,35.471,-80.256
Irvington,IL,38.438,-89.16
Oaktown,IN,38.872,-87.441
Vienna,MO,38.188,-91.951
Hardin,KY,36.765,-88.302
Kinston,AL,31.22,-86.17
Stagecoach,TX,30.142,-95.7
Whitesville,KY,37.683,-86.87
Zanesville,IN,40.915,-85.281
Boswell,OK,34.028,-95.868
Farmington,IA,40.639,-91.739
Gilberton,PA,40.795,-76.223
Humboldt,SD,43.645,-97.075
Jonesboro,ME,44.661,-67.616
Ridge Spring,SC,33.845,-81.661
Sinclairville,NY,42.265,-79.259
Stoutsville,OH,39.605,-82.823
Taylor,AR,33.1,-93.462
Willisville,IL,37.983,-89.59
Billings,OK,36.536,-97.436
Norwood,MO,37.107,-92.419
Port Matilda,PA,40.8,-78.052
Portland,ND,47.499,-97.369
Quantico,VA,38.522,-77.29
Sand Point,AK,55.313,-160.484
Vienna,ME,44.547,-70.017
Joliet,MT,45.484,-108.972
New Sweden,ME,46.976,-68.121
Rose City,MI,44.421,-84.115
Valley Head,AL,34.56,-85.621
Clark,PA,41.286,-80.404
Ironton,MN,46.482,-94.004
Kachemak,AK,59.674,-151.437
Kewanna,IN,41.019,-86.412
Shishmaref,AK,66.235,-166.119
Barker,NY,43.328,-78.554
Burke,SD,43.183,-99.292
Cherry Valley,AR,35.402,-90.755
Everly,IA,43.165,-95.318
Kirby,VT,44.497,-71.915
McIntyre,GA,32.847,-83.201
Tripp,SD,43.225,-97.966
Williamsfield,IL,40.927,-90.018
Bokchito,OK,34.018,-96.142
New Limerick,ME,46.118,-67.945
Waverly,KS,38.396,-95.605
Addison,MI,41.986,-84.349
Cassadaga,NY,42.342,-79.317
Crowder,MS,34.173,-90.138
Cuyahoga Heights,OH,41.436,-81.654
Grimes,AL,31.3,-85.45
Huntsville,UT,41.259,-111.775
Maple Rapids,MI,43.109,-84.686
Oxford,AR,36.209,-91.919
Plains,GA,32.033,-84.395
Trimble,MO,39.476,-94.561
Wampsville,NY,43.078,-75.71
Wingo,KY,36.641,-88.741
Kimball,SD,43.747,-98.957
Laytonsville,MD,39.208,-77.135
Melba,ID,43.373,-116.532
Moscow,TN,35.062,-89.382
Alburgh,VT,44.977,-73.303
Downey,ID,42.429,-112.124
Gilbert,SC,33.924,-81.391
Hardin,MO,39.268,-93.831
Patterson Springs,NC,35.233,-81.516
Westwood,KY,38.28,-85.584
Cranesville,PA,41.903,-80.337
Elloree,SC,33.53,-80.572
Etna Green,IN,41.276,-86.043
Howard,KS,37.469,-96.263
Lawndale,NC,35.414,-81.562
Lovelady,TX,31.128,-95.446
Lyons Falls,NY,43.617,-75.362
New Hartford,IA,42.567,-92.623
Quasqueton,IA,42.394,-91.758
Vermont,IL,40.296,-90.429
Blandinsville,IL,40.554,-90.868
Groton,NH,43.743,-71.867
Hewlett Neck,NY,40.625,-73.697
Kandiyohi,MN,45.132,-94.932
Matador,TX,34.015,-100.821
McLaughlin,SD,45.813,-100.811
Ranier,MN,48.612,-93.347
Weir,KS,37.308,-94.775
Andover,VT,43.292,-72.723
Bailey,NC,35.781,-78.113
Brooks,GA,33.292,-84.451
Glenville,MN,43.574,-93.281
Ravenna,KY,37.687,-83.95
St Francisville,IL,38.592,-87.648
Tannersville,NY,42.195,-74.136
Flagler,CO,39.295,-103.077
Greenevers,NC,34.827,-77.925
Murrayville,IL,39.582,-90.252
Port Sanilac,MI,43.429,-82.545
Rawson,OH,40.957,-83.785
Brownsville,MN,43.701,-91.288
Godley,IL,41.244,-88.243
Hamburg,MN,44.732,-93.963
Metamora,OH,41.711,-83.905
Middle Point,OH,40.856,-84.447
Oconomowoc Lake,WI,43.094,-88.452
Swea City,IA,43.383,-94.311
East Rochester,PA,40.698,-80.269
Lowell,OH,39.529,-81.508
Murray Hill,KY,38.291,-85.588
New Lothrop,MI,43.116,-83.969
Pittsburg,IL,37.777,-88.85
Sonora,KY,37.53,-85.896
Arcadia,OH,41.108,-83.515
Damiansville,IL,38.509,-89.615
Doolittle,MO,37.942,-91.886
Gillett,AR,34.119,-91.379
Halstad,MN,47.351,-96.825
Juniata Terrace,PA,40.585,-77.578
Oak Grove,AL,33.19,-86.303
Sugar Grove,PA,41.984,-79.34
Wellington,KY,38.217,-85.67
Callaway,NE,41.291,-99.92
Oakland,PA,41.951,-75.609
Prentice,WI,45.541,-90.293
Schram City,IL,39.163,-89.461
Stetsonville,WI,45.076,-90.314
Byron,WY,44.797,-108.508
Claflin,KS,38.524,-98.537
Garfield,WA,47.01,-117.14
Merrillan,WI,44.451,-90.834
New Auburn,WI,45.199,-91.566
Queen City,MO,40.412,-92.567
Terry,MT,46.792,-105.313
Cardwell,MO,36.047,-90.291
Corsica,SD,43.422,-98.407
Howells,NE,41.724,-97.005
Myton,UT,40.193,-110.062
Porter,OK,35.868,-95.52
Rule,TX,33.182,-99.893
Shoreham,NY,40.957,-72.907
Sutersville,PA,40.234,-79.801
Sycamore Hills,MO,38.701,-90.349
Thorntonville,TX,31.579,-102.922
Volente,TX,30.445,-97.908
Audubon,MN,46.863,-95.981
Bentley,KS,37.887,-97.515
Bertha,MN,46.266,-95.063
Caledonia,OH,40.636,-82.969
Cathlamet,WA,46.206,-123.384
Good Thunder,MN,44.007,-94.07
Ivanhoe,MN,44.464,-96.253
Liberty,MS,31.162,-90.798
Marion Heights,PA,40.804,-76.464
Mill Creek,WV,38.732,-79.972
Sharpsburg,MD,39.458,-77.749
East Nassau,NY,42.539,-73.505
Foreston,MN,45.727,-93.709
Jamesport,MO,39.975,-93.803
Kingman,IN,39.967,-87.279
Littleton,NC,36.434,-77.911
Malta,OH,39.651,-81.863
Medaryville,IN,41.08,-86.891
New Market,IN,39.953,-86.922
South Cle Elum,WA,47.186,-120.952
Wampum,PA,40.885,-80.34
Browns Valley,MN,45.595,-96.833
Elba,NY,43.077,-78.189
Laurel Run,PA,41.219,-75.845
South Vinemont,AL,34.236,-86.866
Cushing,TX,31.812,-94.842
Excel,AL,31.426,-87.344
Freeburg,PA,40.762,-76.941
Hot Springs,MT,47.609,-114.67
Pickensville,AL,33.236,-88.289
Woodland,NC,36.331,-77.215
Goessel,KS,38.247,-97.346
Mayfield,UT,39.12,-111.709
Paragon,IN,39.395,-86.562
Paxton,FL,30.974,-86.307
Republic,OH,41.125,-83.017
Allardt,TN,36.381,-84.881
Andover,IL,41.295,-90.291
Clayton,OK,34.586,-95.356
Coatesville,IN,39.688,-86.669
Dana,IN,39.807,-87.495
La Crosse,IN,41.318,-86.89
Leesburg,IN,41.331,-85.849
Nelliston,NY,42.933,-74.608
Parma,MO,36.611,-89.818
Perdido Beach,AL,30.354,-87.506
Radcliffe,IA,42.318,-93.434
Tiki Gardens,HI,19.528,-154.993
Winfall,NC,36.212,-76.457
Annetta North,TX,32.72,-97.677
Harveysburg,OH,39.501,-83.994
Jewett,OH,40.368,-81.003
Kelso,MO,37.192,-89.55
Lake Norden,SD,44.58,-97.21
New Augusta,MS,31.204,-89.028
Port Leyden,NY,43.585,-75.341
Valier,IL,38.018,-89.044
Velma,OK,34.456,-97.664
Verdigre,NE,42.597,-98.036
Augusta,IL,40.231,-90.95
Ava,IL,37.889,-89.496
Avoca,WI,43.188,-90.326
Beech Bottom,WV,40.223,-80.658
Florien,LA,31.452,-93.458
Gauley Bridge,WV,38.167,-81.209
Hokah,MN,43.76,-91.349
Littlefork,MN,48.396,-93.558
Sharpsville,IN,40.38,-86.087
Tinmouth,VT,43.444,-73.054
Adrian,GA,32.53,-82.592
Appleby,TX,31.717,-94.608
Crescent City,IL,40.772,-87.856
Cynthiana,IN,38.187,-87.709
Eau Claire,MI,41.984,-86.304
Groom,TX,35.208,-101.105
North High Shoals,GA,33.829,-83.502
Soldiers Grove,WI,43.392,-90.773
Ashland,MS,34.834,-89.178
Benzonia,MI,44.616,-86.099
Jay,VT,44.967,-72.484
Palmer,TN,35.357,-85.566
Union,IL,42.231,-88.545
Albion,WA,46.792,-117.251
Buckland,AK,65.976,-161.139
Circleville,UT,38.166,-112.266
Clayton,WI,45.327,-92.165
Deport,TX,33.529,-95.317
Foristell,MO,38.813,-90.968
Haena,HI,22.219,-159.561
Indian Point,MO,36.647,-93.344
Keithsburg,IL,41.1,-90.936
Olanta,SC,33.936,-79.932
Pesotum,IL,39.911,-88.276
Townsend,TN,35.676,-83.753
Chester,ME,45.424,-68.542
Chillicothe,TX,34.256,-99.514
Coulee City,WA,47.612,-119.289
Dayton,PA,40.881,-79.241
Elmore,MN,43.507,-94.089
Irvona,PA,40.774,-78.55
Millington,MD,39.258,-75.84
Wauneta,NE,40.417,-101.377
Allgood,AL,33.908,-86.516
Carlock,IL,40.584,-89.129
Dodge City,AL,34.045,-86.883
Fleming Neon,KY,37.199,-82.703
Gates,OR,44.756,-122.42
Grosse Tete,LA,30.415,-91.439
Mayesville,SC,33.985,-80.204
Minong,WI,46.097,-91.826
Mount Calvary,WI,43.824,-88.241
Mount Vernon,OR,44.417,-119.113
Port Washington,OH,40.327,-81.519
Roxton,TX,33.546,-95.725
Evansville,IL,38.089,-89.933
Jasper,AR,36.011,-93.185
Makanda,IL,37.62,-89.237
Pattison,TX,29.819,-95.976
Trimble,TN,36.202,-89.189
Eagle Bend,MN,46.164,-95.034
Fielding,UT,41.812,-112.117
Inez,KY,37.869,-82.54
Minnetonka Beach,MN,44.936,-93.583
Oakwood,OH,41.093,-84.377
Winchester,OK,35.791,-95.998
Anthon,IA,42.388,-95.866
Byron,MI,42.827,-83.951
Carney,OK,35.806,-97.016
Elkton,TN,35.062,-86.898
Francisco,IN,38.334,-87.447
Hawley,TX,32.606,-99.814
Maybee,MI,42.007,-83.516
Rivergrove,OR,45.385,-122.734
Sudbury,VT,43.784,-73.175
West College Corner,IN,39.569,-84.819
Alba,MO,37.237,-94.418
Argyle,MN,48.333,-96.816
Bergholz,OH,40.521,-80.885
Melrose,WI,44.131,-90.997
Newville,AL,31.421,-85.337
Summit,AR,36.253,-92.686
Tamaroa,IL,38.136,-89.229
Warrens,WI,44.127,-90.521
Belle Haven,VA,37.555,-75.824
Buffalo Gap,TX,32.284,-99.835
Cygnet,OH,41.241,-83.644
Elgin,ND,46.402,-101.843
Fairview,AL,34.249,-86.688
